id_paper,titulo,autores,year,journal,doi,url,abstract,fuente
SRC_094,Diamond formation kinetics in shock-compressed C─H─O samples recorded by small-angle x-ray scattering and x-ray diffraction,"Zhiyu He, Melanie Rödel, Julian Lütgert, Armin Bergermann, Mandy Bethkenhagen, Deniza Chekrygina, Thomas E. Cowan, Adrien Descamps, Martin French, Eric Galtier, Arianna E. Gleason, Griffin D. Glenn, Siegfried H. Glenzer, Yuichi Inubushi, Nicholas J. Hartley, Jean-Alexis Hernandez, Benjamin Heuser, Oliver S. Humphries, Nobuki Kamimura, Kento Katagiri, Dimitri Khaghani, Hae Ja Lee, Emma E. McBride, Kohei Miyanishi, Bob Nagler, Benjamin Ofori-Okai, Norimasa Ozaki, Silvia Pandolfi, Chongbing Qu, Divyanshu Ranjan, Ronald Redmer, Christopher Schoenwaelder, Anja K. Schuster, Michael G. Stevenson, Keiichi Sueda, Tadashi Togashi, Tommaso Vinci, Katja Voigt, Jan Vorberger, Makina Yabashi, Toshinori Yabuuchi, Lisa M. V. Zinta, Alessandra Ravasio, Dominik Kraus",2022,Science Advances,10.1126/sciadv.abo0617,https://doi.org/10.1126/sciadv.abo0617,"Extreme conditions inside ice giants such as Uranus and Neptune can result in peculiar chemistry and structural transitions, e.g., the precipitation of diamonds or superionic water, as so far experimentally observed only for pure C─H and H2O systems, respectively. Here, we investigate a stoichiometric mixture of C and H2O by shock-compressing polyethylene terephthalate (PET) plastics and performing in situ x-ray probing. We observe diamond formation at pressures between 72 ± 7 and 125 ± 13 GPa at temperatures ranging from ~3500 to ~6000 K. Combining x-ray diffraction and small-angle x-ray scattering, we access the kinetics of this exotic reaction. The observed demixing of C and H2O suggests that diamond precipitation inside the ice giants is enhanced by oxygen, which can lead to isolated water and thus the formation of superionic structures relevant to the planets’ magnetic fields. Moreover, our measurements indicate a way of producing nanodiamonds by simple laser-driven shock compression of cheap PET plastics.",crossref
SRC_095,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,"Nazeeh Hanna, Ari Heffes-Doon, Xinhua Lin, Claudia Manzano De Mejia, Bishoy Botros, Ellen Gurzenda, Amrita Nayak",2022,JAMA Pediatrics,10.1001/jamapediatrics.2022.3581,https://doi.org/10.1001/jamapediatrics.2022.3581,<jats:p>This cohort study investigates the presence of COVID-19 vaccine mRNA in the expressed breast milk of lactating individuals who received the vaccination within 6 months after delivery.</jats:p>,crossref
SRC_096,Wearable bioelectronic masks for wireless detection of respiratory infectious diseases by gaseous media.,"Bingfang Wang, Deqi Yang, Zhiqiang Chang, Ru Zhang, Jing Dai, Yin Fang",2022,Matter,10.1016/j.matt.2022.08.020,https://pubmed.ncbi.nlm.nih.gov/36157685/,"Respiratory infectious diseases (H1N1, H5N1, COVID-19, etc.) are pandemics that can continually spread in the air through micro-droplets or aerosols. However, the detection of samples in gaseous media is hampered by the requirement for trace amounts and low concentrations. Here, we develop a wearable bioelectronic mask device integrated with ion-gated transistors. Based on the sensitive gating effect of ion gels, our aptamer-functionalized transistors can measure trace-level liquid samples (0.3 μL) and even gaseous media samples at an ultra-low concentration (0.1 fg/mL). The ion-gated transistor with multi-channel analysis can respond to multiple targets simultaneously within as fast as 10 min, especially without sample pretreatment. Integrating a wireless internet of things system enables the wearable mask to achieve real-time and on-site detection of the surrounding air, providing an alert before infection. The wearable bioelectronic masks hold promise to serve as an early warning system to prevent outbreaks of respiratory infectious diseases.",pubmed
SRC_097,Mars Oxygen ISRU Experiment (MOXIE)—Preparing for human Mars exploration,"Hoffman, Jeffrey A., Hecht, Michael H., Rapp, Donald et al.",2022,Science Advances,10.1126/sciadv.abp8636,https://ui.adsabs.harvard.edu/abs/2022SciA....8P8636H/abstract,"MOXIE [Mars Oxygen In Situ Resource Utilization (ISRU) Experiment] is the first demonstration of ISRU on another planet, producing oxygen by solid oxide electrolysis of carbon dioxide in the martian atmosphere. A scaled-up MOXIE would contribute to sustainable human exploration of Mars by producing on-site the tens of tons of oxygen required for a rocket to transport astronauts off the surface of Mars, instead of having to launch hundreds of tons of material from Earth's surface to transport the required oxygen to Mars. MOXIE has produced oxygen seven times between landing in February 2021 and the end of 2021 and will continue to demonstrate oxygen production during night and day throughout all martian seasons. This paper reviews what MOXIE has accomplished and the implications for larger-scale oxygen-producing systems. MOXIE is producing oxygen on Mars, demonstrating the use of local resources on the surface of another planet.",nasa_ads
SRC_098,"The abundance, biomass, and distribution of ants on Earth.","Patrick Schultheiss, Sabine S Nooten, Runxi Wang, Mark K L Wong, François Brassard, Benoit Guénard",2022,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2201550119,https://pubmed.ncbi.nlm.nih.gov/36122199/,"Knowledge on the distribution and abundance of organisms is fundamental to understanding their roles within ecosystems and their ecological importance for other taxa. Such knowledge is currently lacking for insects, which have long been regarded as the ""little things that run the world"". Even for ubiquitous insects, such as ants, which are of tremendous ecological significance, there is currently neither a reliable estimate of their total number on Earth nor of their abundance in particular biomes or habitats. We compile data on ground-dwelling and arboreal ants to obtain an empirical estimate of global ant abundance. Our analysis is based on 489 studies, spanning all continents, major biomes, and habitats. We conservatively estimate total abundance of ground-dwelling ants at over 3 × 1015and estimate the number of all ants on Earth to be almost 20 × 1015individuals. The latter corresponds to a biomass of ∼12 megatons of dry carbon. This exceeds the combined biomass of wild birds and mammals and is equivalent to ∼20% of human biomass. Abundances of ground-dwelling ants are strongly concentrated in tropical and subtropical regions but vary substantially across habitats. The density of leaf-litter ants is highest in forests, while the numbers of actively ground-foraging ants are highest in arid regions. This study highlights the central role ants play in terrestrial ecosystems but also major ecological and geographic gaps in our current knowledge. Our results provide a crucial baseline for exploring environmental drivers of ant-abundance patterns and for tracking the responses of insects to environmental change.",pubmed
SRC_099,"SARS-like Coronaviruses in Horseshoe Bats (Rhinolophusspp.) in Russia, 2020.","Sergey Alkhovsky, Sergey Lenshin, Alexey Romashin, Tatyana Vishnevskaya, Oleg Vyshemirsky, Yulia Bulycheva, Dmitry Lvov, Asya Gitelman",2022,Viruses,10.3390/v14010113,https://pubmed.ncbi.nlm.nih.gov/35062318/,"We found and genetically described two novel SARS-like coronaviruses in feces and oral swabs of the greater (R. ferrumequinum) and the lesser (R. hipposideros) horseshoe bats in southern regions of Russia. The viruses, named Khosta-1 and Khosta-2, together with related viruses from Bulgaria and Kenya, form a separate phylogenetic lineage. We found evidence of recombination events in the evolutionary history of Khosta-1, which involved the acquisition of the structural proteins S, E, and M, as well as the nonstructural genes ORF3, ORF6, ORF7a, and ORF7b, from a virus that is related to the Kenyan isolate BtKY72. The examination of bats by RT-PCR revealed that 62.5% of the greater horseshoe bats in one of the caves were positive for Khosta-1 virus, while its overall prevalence was 14%. The prevalence of Khosta-2 was 1.75%. Our results show that SARS-like coronaviruses circulate in horseshoe bats in the region, and we provide new data on their genetic diversity.",pubmed
SRC_100,Low dinosaur biodiversity in central China 2 million years prior to the end-Cretaceous mass extinction,"Fei Han, Qiang Wang, Huapei Wang, Xufeng Zhu, Xinying Zhou, Zhixiang Wang, Kaiyong Fang, Thomas A. Stidham, Wei Wang, Xiaolin Wang, Xiaoqiang Li, Huafeng Qin, Longgang Fan, Chen Wen, Jianhong Luo, Yongxin Pan, Chenglong Deng",2022.0,Proceedings of the National Academy of Sciences,10.1073/pnas.2211234119,https://doi.org/10.1073/pnas.2211234119,"Significance
We collected over 1,000 dinosaur eggshell samples from an ∼150-m-thick stratigraphically continuous fossil-rich sequence in the Shanyang Basin of central China, which is one of the most abundant dinosaur records from a Late Cretaceous sequence. We use biostratigraphy of dinosaurs and Bemalambda, magnetostratigraphy, and cyclostratigraphy from orbital cycles to establish a geochronological framework of the dinosaur fossils with a high resolution of 100,000 y. Our results demonstrate low dinosaur biodiversity during the last 2 million y of the Cretaceous, and those data indicate a decline in dinosaur biodiversity millions of years before the Cretaceous/Paleogene boundary. The end-Cretaceous catastrophic events, such as the Deccan Traps and bolide impact, probably acted on an already vulnerable ecosystem and led to nonavian dinosaur extinction.
Abstract
Whether or not nonavian dinosaur biodiversity declined prior to the end-Cretaceous mass extinction remains controversial as the result of sampling biases in the fossil record, differences in the analytical approaches used, and the rarity of high-precision geochronological dating of dinosaur fossils. Using magnetostratigraphy, cyclostratigraphy, and biostratigraphy, we establish a high-resolution geochronological framework for the fossil-rich Late Cretaceous sedimentary sequence in the Shanyang Basin of central China. We have found only three dinosaurian eggshell taxa (Macroolithus yaotunensis, Elongatoolithus elongatus, and Stromatoolithus pinglingensis) representing two clades (Oviraptoridae and Hadrosauridae) in sediments deposited between ∼68.2 and ∼66.4 million y ago, indicating sustained low dinosaur biodiversity, and that assessment is consistent with the known skeletal remains in the Shanyang and surrounding basins of central China. Along with the dinosaur eggshell records from eastern and southern China, we find a decline in dinosaur biodiversity from the Campanian to the Maastrichtian. Our results support a long-term decline in global dinosaur biodiversity prior to 66 million y ago, which likely set the stage for the end-Cretaceous nonavian dinosaur mass extinction.",crossref
SRC_101,Use of Straighteners and Other Hair Products and Incident Uterine Cancer.,"Che-Jung Chang, Katie M O'Brien, Alexander P Keil, Symielle A Gaston, Chandra L Jackson, Dale P Sandler, Alexandra J White",2022,Journal of the National Cancer Institute,10.1093/jnci/djac165,https://pubmed.ncbi.nlm.nih.gov/36245087/,"Hair products may contain hazardous chemicals with endocrine-disrupting and carcinogenic properties. Previous studies have found hair product use to be associated with a higher risk of hormone-sensitive cancers including breast and ovarian cancer; however, to our knowledge, no previous study has investigated the relationship with uterine cancer. We examined associations between hair product use and incident uterine cancer among 33 947 Sister Study participants aged 35-74 years who had a uterus at enrollment (2003-2009). In baseline questionnaires, participants in this large, racially and ethnically diverse prospective cohort self-reported their use of hair products in the prior 12 months, including hair dyes; straighteners, relaxers, or pressing products; and permanents or body waves. We estimated adjusted hazard ratios (HRs) and 95% confidence intervals (CIs) to quantify associations between hair product use and uterine cancer using Cox proportional hazard models. All statistical tests were 2-sided. Over an average of 10.9 years of follow-up, 378 uterine cancer cases were identified. Ever vs never use of straightening products in the previous 12 months was associated with higher incident uterine cancer rates (HR = 1.80, 95% CI = 1.12 to 2.88). The association was stronger when comparing frequent use (>4 times in the past 12 months) vs never use (HR = 2.55, 95% CI = 1.46 to 4.45; Ptrend = .002). Use of other hair products, including dyes and permanents or body waves, was not associated with incident uterine cancer. These findings are the first epidemiologic evidence of association between use of straightening products and uterine cancer. More research is warranted to replicate our findings in other settings and to identify specific chemicals driving this observed association.",pubmed
SRC_102,Synthetic Mucin Gels with Self-Healing Properties Augment Lubricity and Inhibit HIV-1 and HSV-2 Transmission.,"Martin Kretschmer, Rafael Ceña-Diez, Cosmin Butnarasu, Valentin Silveira, Illia Dobryden, Sonja Visentin, Per Berglund, Anders Sönnerborg, Oliver Lieleg, Thomas Crouzier, Hongji Yan",2022,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.202203898,https://pubmed.ncbi.nlm.nih.gov/36104216/,"Mucus is a self-healing gel that lubricates the moist epithelium and provides protection against viruses by binding to viruses smaller than the gel's mesh size and removing them from the mucosal surface by active mucus turnover. As the primary nonaqueous components of mucus (≈0.2%-5%, wt/v), mucins are critical to this function because the dense arrangement of mucin glycans allows multivalence of binding. Following nature's example, bovine submaxillary mucins (BSMs) are assembled into ""mucus-like"" gels (5%, wt/v) by dynamic covalent crosslinking reactions. The gels exhibit transient liquefaction under high shear strain and immediate self-healing behavior. This study shows that these material properties are essential to provide lubricity. The gels efficiently reduce human immunodeficiency virus type 1 (HIV-1) and genital herpes virus type 2 (HSV-2) infectivity for various types of cells. In contrast, simple mucin solutions, which lack the structural makeup, inhibit HIV-1 significantly less and do not inhibit HSV-2. Mechanistically, the prophylaxis of HIV-1 infection by BSM gels is found to be that the gels trap HIV-1 by binding to the envelope glycoprotein gp120 and suppress cytokine production during viral exposure. Therefore, the authors believe the gels are promising for further development as personal lubricants that can limit viral transmission.",pubmed
SRC_103,A Deep and Wide Twilight Survey for Asteroids Interior to Earth and Venus,"Scott S. Sheppard, David J. Tholen, Petr Pokorný, Marco Micheli, Ian Dell’Antonio, Shenming Fu, Chadwick A. Trujillo, Rachael Beaton, Scott Carlsten, Alex Drlica-Wagner, Clara Martínez-Vázquez, Sidney Mau, Toni Santana-Ros, Luidhy Santana-Silva, Cristóbal Sifón, Sunil Simha, Audrey Thirouin, David Trilling, A. Katherina Vivas, Alfredo Zenteno",2022,The Astronomical Journal,10.3847/1538-3881/ac8cff,https://doi.org/10.3847/1538-3881/ac8cff,"We are conducting a survey using twilight time on the Dark Energy Camera with the Blanco 4 m telescope in Chile to look for objects interior to Earth’s and Venus’ orbits. To date we have discovered two rare Atira/Apohele asteroids, 2021 LJ4 and 2021 PH27, which have orbits completely interior to Earth’s orbit. We also discovered one new Apollo-type Near Earth Object (NEO) that crosses Earth’s orbit, 2022 AP7. Two of the discoveries have diameters ≳1 km. 2022 AP7 is likely the largest Potentially Hazardous Asteroid (PHA) discovered in about eight years. To date we have covered 624 square degrees of sky near to and interior to the orbit of Venus. The average images go to 21.3 mag in the r band, with the best images near 22nd mag. Our new discovery 2021 PH27 has the smallest semimajor axis known for an asteroid, 0.4617 au, and the largest general relativistic effects (53 arcsec/century) known for any body in the solar system. The survey has detected ∼15% of all known Atira NEOs. We put strong constraints on any stable population of Venus co-orbital resonance objects existing, as well as the Atira and Vatira asteroid classes. These interior asteroid populations are important to complete the census of asteroids near Earth, including some of the most likely Earth impactors that cannot easily be discovered in other surveys. Comparing the actual population of asteroids found interior to Earth and Venus with those predicted to exist by extrapolating from the known population exterior to Earth is important to better understand the origin, composition, and structure of the NEO population.",crossref
SRC_104,Demographics and dynamics of the world's largest known population of oceanic manta rays Mobula birostris in coastal Ecuador,"Harty, K., Guerrero, M., Knochel, AM et al.",2022,Marine Ecology Progress Series,10.3354/meps14189,https://ui.adsabs.harvard.edu/abs/2022MEPS..700..145H/abstract,"Information on the life history and demographics of oceanic manta raysMobula birostrisremains scarce. Using photo-ID data, we describe the demographic structure, population size, and possible environmental drivers of the seasonal occurrence ofM. birostrisat Isla de la Plata and Bajo Copé, Ecuador. We identified a total of 2803 individuals from 3322 encounters over a period of 14 yr (2005-2018). The population sampled at these sites was significantly biased towards males (sex ratio 1F:1.67M) and only 12.9% of individuals were resighted. We used mark-resight models to estimate demographic parameters of the population, including superpopulation size, survival probability, entry/recruitment probability, and detection probability. We also evaluated how these parameters were related to environmental predictors, such as El Niño-Southern Oscillation (ENSO), sea surface temperature (SST), and chlorophylla(chla). Mark-resight analyses indicated that SST, chla, time, and sex, but not ENSO, were important predictors of estimated population parameters. Entry probability peaked in 2012, which coincided with the lowest SST and highest chlaconcentrations. The best-fit mark-resight model estimated a superpopulation size of 22316 individuals, with annual estimated abundances of 949-7650 females and 5226-9340 males. Localised sampling of this highly mobile species limits the interpretations of mark-resight analyses, but provides lower bounds for total abundance that indicate the population ofM. birostrisin coastal Ecuador and Peru is likely the largest in the world.",nasa_ads
SRC_105,A 19-Year-Old Adolescent with Probable Alzheimer's Disease.,"Jianping Jia, Yue Zhang, Yuqing Shi, Xuping Yin, Shiyuan Wang, Yan Li, Tan Zhao, Wenying Liu, Aihong Zhou, Longfei Jia",2023,Journal of Alzheimer's disease : JAD,10.3233/JAD-221065,https://pubmed.ncbi.nlm.nih.gov/36565128/,"Alzheimer's disease (AD) primarily affects older adults. In this report, we present the case of a 19-year-old male with gradual memory decline for 2 years and World Health Organization-University of California Los Angeles Auditory Verbal Learning Test (WHO-UCLA AVLT) results also showing memory impairment. Positron emission tomography-magnetic resonance imaging with 18F fluorodeoxyglucose revealed atrophy of the bilateral hippocampus and hypometabolism in the bilateral temporal lobe. Examination of the patient's cerebrospinal fluid showed an increased concentration of p-tau181 and a decreased amyloid-β 42/40 ratio. However, through whole-genome sequencing, no known gene mutations were identified. Considering the above, the patient was diagnosed with probable AD.",pubmed
SRC_106,A population of red candidate massive galaxies ~600 Myr after the Big Bang.,"Ivo Labbé, Pieter van Dokkum, Erica Nelson, Rachel Bezanson, Katherine A Suess, Joel Leja, Gabriel Brammer, Katherine Whitaker, Elijah Mathews, Mauro Stefanon, Bingjie Wang",2023,Nature,10.1038/s41586-023-05786-2,https://pubmed.ncbi.nlm.nih.gov/36812940/,"Galaxies with stellar masses as high as roughly 1011solar masses have been identified1-3out to redshifts z of roughly 6, around 1 billion years after the Big Bang. It has been difficult to find massive galaxies at even earlier times, as the Balmer break region, which is needed for accurate mass estimates, is redshifted to wavelengths beyond 2.5 μm. Here we make use of the 1-5 μm coverage of the James Webb Space Telescope early release observations to search for intrinsically red galaxies in the first roughly 750 million years of cosmic history. In the survey area, we find six candidate massive galaxies (stellar mass more than 1010solar masses) at 7.4 ≤ z ≤ 9.1, 500-700 Myr after the Big Bang, including one galaxy with a possible stellar mass of roughly 1011solar masses. If verified with spectroscopy, the stellar mass density in massive galaxies would be much higher than anticipated from previous studies on the basis of rest-frame ultraviolet-selected samples.",pubmed
SRC_107,Multidecadal variation of the Earth's inner-core rotation,"Yang, Yi, Song, Xiaodong",2023,Nature Geoscience,10.1038/s41561-022-01112-z,https://ui.adsabs.harvard.edu/abs/2023NatGe..16..182Y/abstract,"Differential rotation of Earth's inner core relative to the mantle is thought to occur under the effects of the geodynamo on core dynamics and gravitational core-mantle coupling. This rotation has been inferred from temporal changes between repeated seismic waves that should traverse the same path through the inner core. Here we analyse repeated seismic waves from the early 1990s and show that all of the paths that previously showed significant temporal changes have exhibited little change over the past decade. This globally consistent pattern suggests that differential inner-core rotation has recently paused. We compared this recent pattern to the Alaskan seismic records of South Sandwich Islands doublets going back to 1964 and it seems to be associated with a gradual turning-back of the inner core relative to the mantle as a part of an approximately seven-decade oscillation, with another turning point in the early 1970s. This multidecadal periodicity coincides with changes in several other geophysical observations, especially the length of day and magnetic field. These observations provide evidence for dynamic interactions between the Earth's layers, from the deepest interior to the surface, potentially due to gravitational coupling and the exchange of angular momentum from the core and mantle to the surface.",nasa_ads
SRC_108,A super-Earth and a mini-Neptune near the 2:1 MMR straddling the radius valley around the nearby mid-M dwarf TOI-2096,"F. J. Pozuelos, M. Timmermans, B. V. Rackham, L. J. Garcia, A. J. Burgasser, S. R. Kane, M. N. Günther, K. G. Stassun, V. Van Grootel, M. Dévora-Pajares, R. Luque, B. Edwards, P. Niraula, N. Schanche, R. D. Wells, E. Ducrot, S. Howell, D. Sebastian, K. Barkaoui, W. Waalkes, C. Cadieux, R. Doyon, R. P. Boyle, J. Dietrich, A. Burdanov, L. Delrez, B.-O. Demory, J. de Wit, G. Dransfield, M. Gillon, Y. Gómez Maqueo Chew, M. J. Hooton, E. Jehin, C. A. Murray, P. P. Pedersen, D. Queloz, S. J. Thompson, A. H. M. J. Triaud, S. Zúñiga-Fernández, K. A. Collins, M. M Fausnaugh, C. Hedges, K. M. Hesse, J. M. Jenkins, M. Kunimoto, D. W. Latham, A. Shporer, E. B. Ting, G. Torres, P. Amado, J. R. Rodón, C. Rodríguez-López, J. C. Suárez, R. Alonso, Z. Benkhaldoun, Z. K. Berta-Thompson, P. Chinchilla, M. Ghachoui, M. A. Gómez-Muñoz, R. Rebolo, L. Sabin, U. Schroffenegger, E. Furlan, C. Gnilka, K. Lester, N. Scott, C. Aganze, R. Gerasimov, C. Hsu, C. Theissen, D. Apai, W. P. Chen, P. Gabor, T. Henning, L. Mancini",2023.0,Astronomy &amp; Astrophysics,10.1051/0004-6361/202245440,https://doi.org/10.1051/0004-6361/202245440," Context. Several planetary formation models have been proposed to explain the observed abundance and variety of compositions of super-Earths and mini-Neptunes. In this context, multitransiting systems orbiting low-mass stars whose planets are close to the radius valley are benchmark systems, which help to elucidate which formation model dominates.
Aims: We report the discovery, validation, and initial characterization of one such system, TOI-2096 (TIC 142748283), a two-planet system composed of a super-Earth and a mini-Neptune hosted by a mid-type M dwarf located 48 pc away.
Methods: We characterized the host star by combining optical spectra, analyzing its broadband spectral energy distribution, and using evolutionary models for low-mass stars. Then, we derived the planetary properties by modeling the photometric data from TESS and ground-based facilities. In addition, we used archival data, high-resolution imaging, and statistical validation to support our planetary interpretation.
Results: We found that the stellar properties of TOI-2096 correspond to a dwarf star of spectral type M4±0.5. It harbors a super-Earth (R = 1.24 ± 0.07 R⊕) and a mini-Neptune (R = 1.90 ± 0.09 R⊕) in likely slightly eccentric orbits with orbital periods of 3.12 d and 6.39 d, respectively. These orbital periods are close to the first-order 2:1 mean-motion resonance (MMR), a configuration that may lead to measurable transit timing variations (TTVs). We computed the expected TTVs amplitude for each planet and found that they might be measurable with high-precision photometry delivering mid-transit times with accuracies of ≲2 min. Moreover, we conclude that measuring the planetary masses via radial velocities (RVs) could also be possible. Lastly, we found that these planets are among the best in their class to conduct atmospheric studies using the NIRSpec/Prism onboard the James Webb Space Telescope (JWST).
Conclusions: The properties of this system make it a suitable candidate for further studies, particularly for mass determination using RVs and/or TTVs, decreasing the scarcity of systems that can be used to test planetary formation models around low-mass stars.",crossref
SRC_109,The Weight of New York City: Possible Contributions to Subsidence From Anthropogenic Sources,"Tom Parsons, Pei‐Chin Wu, Meng (Matt) Wei, Steven D'Hondt",2023,Earth's Future,10.1029/2022ef003465,https://doi.org/10.1029/2022ef003465,"New York City faces accelerating inundation risk from sea level rise, subsidence, and increasing storm intensity from natural and anthropogenic causes. Here we calculate a previously unquantified contribution to subsidence from the cumulative mass and downward pressure exerted by the built environment of the city. We enforce that load distribution in a multiphysics finite element model to calculate expected subsidence. Complex surface geology requires multiple rheological soil models to be applied; clay rich soils and artificial fill are calculated to have the highest post-construction subsidence as compared with more elastic soils. Minimum and maximum calculated building subsidence ranges from 0 to 600 mm depending on soil/rock physical parameters and foundation modes. We compare modeled subsidence and surface geology to observed subsidence rates from satellite data (Interferometric Synthetic Aperture Radar and Global Positioning System). The comparison is complicated because the urban load has accumulated across a much longer period than measured subsidence rates, and there are multiple causes of subsidence. Geodetic measurements show a mean subsidence rate of 1–2 mm/year across the city that is consistent with regional post-glacial deformation, though we find some areas of significantly greater subsidence rates. Some of this deformation is consistent with internal consolidation of artificial fill and other soft sediment that may be exacerbated by recent building loads, though there are many possible causes. New York is emblematic of growing coastal cities all over the world that are observed to be subsiding (Wu et al., 2022, https://doi.org/10.1029/2022GL098477), meaning there is a shared global challenge of mitigation against a growing inundation hazard.

",crossref
SRC_110,A super-massive Neptune-sized planet,"Naponiello, Luca, Mancini, Luigi, Sozzetti, Alessandro et al.",2023,Nature,10.1038/s41586-023-06499-2,https://ui.adsabs.harvard.edu/abs/2023Natur.622..255N/abstract,"Neptune-sized planets exhibit a wide range of compositions and densities, depending on factors related to their formation and evolution history, such as the distance from their host stars and atmospheric escape processes. They can vary from relatively low-density planets with thick hydrogen-helium atmospheres<SUP>1,2</SUP> to higher-density planets with a substantial amount of water or a rocky interior with a thinner atmosphere, such as HD 95338 b (ref. <SUP>3</SUP>), TOI-849 b (ref. <SUP>4</SUP>) and TOI-2196 b (ref. <SUP>5</SUP>). The discovery of exoplanets in the hot-Neptune desert<SUP>6</SUP>, a region close to the host stars with a deficit of Neptune-sized planets, provides insights into the formation and evolution of planetary systems, including the existence of this region itself. Here we show observations of the transiting planet TOI-1853 b, which has a radius of 3.46 ± 0.08 Earth radii and orbits a dwarf star every 1.24 days. This planet has a mass of 73.2 ± 2.7 Earth masses, almost twice that of any other Neptune-sized planet known so far, and a density of 9.7 ± 0.8 grams per cubic centimetre. These values place TOI-1853 b in the middle of the Neptunian desert and imply that heavy elements dominate its mass. The properties of TOI-1853 b present a puzzle for conventional theories of planetary formation and evolution, and could be the result of several proto-planet collisions or the final state of an initially high-eccentricity planet that migrated closer to its parent star.",nasa_ads
SRC_111,Evidence of human-to-dog transmission of monkeypox virus.,"Sophie Seang, Sonia Burrel, Eve Todesco, Valentin Leducq, Gentiane Monsel, Diane Le Pluart, Christophe Cordevant, Valérie Pourcher, Romain Palich",2022,"Lancet (London, England)",10.1016/S0140-6736(22)01487-8,https://pubmed.ncbi.nlm.nih.gov/35963267/,"Human monkeypox virus is spreading in Europe and the USA among individuals who have not travelled to endemic areas.1 On July 23, 2022, monkeypox was declared a Public Health Emergency of International Concern by WHO Director-General Tedros Adhanom Ghebreyesus.2 Human-to-human transmission of monkeypox virus usually occurs through close contact with the lesions, body fluids, and respiratory droplets of infected people or animals.3 The possibility of sexual transmission is being investigated, as the current outbreak appears to be concentrated in men who have sex with men and has been associated with unexpected anal and genital lesions.1,4 Whether domesticated cats and dogs could be a vector for monkeypox virus is unknown. Here we describe the first case of a dog with confirmed monkeypox virus infection that might have been acquired through human transmission.
Two men who have sex with men attended Pitié-Salpêtrière Hospital, Paris, France, on June 10, 2022 (appendix). One man (referred to as patient 1 going forward) is Latino, aged 44 years, and lives with HIV with undetectable viral loads on antiretrovirals; the second man (patient 2) is White, aged 27 years, and HIV-negative. The men are non-exclusive partners living in the same household. They each signed a consent form for the use of their clinical and biological data, and for the publication of anonymised photographs. The men had presented with anal ulceration 6 days after sex with other partners. In patient 1, anal ulceration was followed by a vesiculopustular rash on the face, ears, and legs; in patient 2, on the legs and back. In both cases, rash was associated with asthenia, headaches, and fever 4 days later (figure A, B).",pubmed
SRC_112,Transcutaneous auricular vagus nerve stimulation reduces error amplitude during force field learning in healthy adults,"Hiroki Obata, Hirofumi Sekiguchi",2025,,10.21203/rs.3.rs-7531109/v1,https://doi.org/10.21203/rs.3.rs-7531109/v1,"<title>Abstract</title>
        <p>Transcutaneous auricular vagus nerve stimulation (taVNS) has gained increasing attention as an expected new clinical application for motor disease due to its synergistic effect with post-stroke rehabilitation. On the other hand, there are still few reports regarding the effects of taVNS on motor learning in healthy subjects. In the present study, we investigated how taVNS affects a reaching movement task under a force field condition (i.e., force field learning). A total of 32 healthy, right-handed subjects were divided into a taVNS and a sham group. Subjects were asked to make reaching movements with their right arm while holding the handle of the manipulandum against a velocity-dependent curl force field. The results demonstrated that taVNS reduced the maximum rightward displacement (i.e., error amplitude) during the force field learning, and the final values were significantly smaller in taVNS groups than in sham groups. These results suggest that taVNS has an online effect on force field learning.</p>",crossref
SRC_113,New approaches in multi-punctual percutaneous stimulation of the auricular vagus nerve,"Stefan Kampusch, Eugenijus Kaniusas, Jozsef C. Szeles",2013,2013 6th International IEEE/EMBS Conference on Neural Engineering (NER),10.1109/ner.2013.6695922,https://doi.org/10.1109/ner.2013.6695922,,crossref
SRC_114,"Review for ""Effects of auricular vagus nerve stimulation and electrical earlobe stimulation on motor‐evoked potential changes induced by paired associative stimulation""",Francesco Motolese,2024,,10.1111/ejn.16539/v2/review1,https://doi.org/10.1111/ejn.16539/v2/review1,,crossref
